,pm2.5,nadm_visina,datum_od,merilno_mesto,o3,benzen,ge_sirina,pm10,co,no2,sifra,datum_do,ge_dolzina,so2
846,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
847,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
848,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
849,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
850,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
851,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
852,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
853,26.0,230,2023-02-18 19:00,Ptuj,,,46.425815,30.0,,,E801,2023-02-18 20:00:00,15.881421,
854,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
855,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
856,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
857,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
858,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
859,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
860,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
861,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
862,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
863,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
864,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
865,26.0,230,2023-02-18 20:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 21:00:00,15.881421,
866,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
867,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
868,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
869,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
870,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
871,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
872,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
873,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
874,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
875,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
876,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
877,26.0,230,2023-02-18 21:00,Ptuj,,,46.425815,28.0,,,E801,2023-02-18 22:00:00,15.881421,
878,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
879,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
880,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
881,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
882,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
883,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
884,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
885,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
886,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
887,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
888,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
889,26.0,230,2023-02-18 22:00,Ptuj,,,46.425815,29.0,,,E801,2023-02-18 23:00:00,15.881421,
890,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
891,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
892,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
893,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
894,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
895,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
896,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
897,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
898,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
899,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
900,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
901,24.0,230,2023-02-18 23:00,Ptuj,,,46.425815,26.0,,,E801,2023-02-19 00:00:00,15.881421,
902,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
903,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
904,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
905,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
906,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
907,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
908,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
909,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
910,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
911,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
912,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
913,31.0,230,2023-02-19 00:00,Ptuj,,,46.425815,33.0,,,E801,2023-02-19 01:00:00,15.881421,
914,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
915,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
916,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
917,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
918,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
919,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
920,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
921,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
922,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
923,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
924,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
925,35.0,230,2023-02-19 01:00,Ptuj,,,46.425815,38.0,,,E801,2023-02-19 02:00:00,15.881421,
926,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
927,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
928,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
929,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
930,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
931,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
932,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
933,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
934,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
935,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
936,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
937,32.0,230,2023-02-19 02:00,Ptuj,,,46.425815,36.0,,,E801,2023-02-19 03:00:00,15.881421,
938,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
939,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
940,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
941,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
942,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
943,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
944,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
945,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
946,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
947,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
948,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
949,26.0,230,2023-02-19 03:00,Ptuj,,,46.425815,27.0,,,E801,2023-02-19 04:00:00,15.881421,
950,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
951,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
952,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
953,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
954,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
955,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
956,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
957,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
958,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
959,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
960,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
961,23.0,230,2023-02-19 04:00,Ptuj,,,46.425815,23.0,,,E801,2023-02-19 05:00:00,15.881421,
962,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
963,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
964,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
965,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
966,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
967,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
968,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
969,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
970,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
971,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
972,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
973,23.0,230,2023-02-19 05:00,Ptuj,,,46.425815,24.0,,,E801,2023-02-19 06:00:00,15.881421,
974,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
975,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
976,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
977,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
978,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
979,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
980,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
981,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
982,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
983,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
984,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
985,24.0,230,2023-02-19 06:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 07:00:00,15.881421,
986,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
987,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
988,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
989,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
990,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
991,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
992,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
993,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
994,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
995,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
996,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
997,23.0,230,2023-02-19 07:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 08:00:00,15.881421,
998,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
999,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1000,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1001,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1002,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1003,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1004,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1005,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1006,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1007,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1008,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1009,23.0,230,2023-02-19 08:00,Ptuj,,,46.425815,25.0,,,E801,2023-02-19 09:00:00,15.881421,
1010,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1011,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1012,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1013,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1014,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1015,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1016,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1017,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1018,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1019,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1020,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1021,20.0,230,2023-02-19 09:00,Ptuj,,,46.425815,22.0,,,E801,2023-02-19 10:00:00,15.881421,
1022,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1023,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1024,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1025,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1026,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1027,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1028,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1029,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1030,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1031,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1032,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1033,17.0,230,2023-02-19 10:00,Ptuj,,,46.425815,19.0,,,E801,2023-02-19 11:00:00,15.881421,
1034,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1035,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1036,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1037,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1038,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1039,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1040,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1041,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1042,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1043,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1044,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1045,15.0,230,2023-02-19 11:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 12:00:00,15.881421,
1046,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1047,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1048,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1049,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1050,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1051,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1052,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1053,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1054,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1055,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1056,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1057,14.0,230,2023-02-19 12:00,Ptuj,,,46.425815,18.0,,,E801,2023-02-19 13:00:00,15.881421,
1058,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1059,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1060,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1061,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1062,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1063,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1064,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1065,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1066,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1067,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1068,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1069,14.0,230,2023-02-19 13:00,Ptuj,,,46.425815,20.0,,,E801,2023-02-19 14:00:00,15.881421,
1070,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
1071,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
1072,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
1073,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
1074,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
1075,12.0,230,2023-02-19 14:00,Ptuj,,,46.425815,17.0,,,E801,2023-02-19 15:00:00,15.881421,
