temperature_2m,relativehumidity_2m,dewpoint_2m,apparent_temperature,pressure_msl,surface_pressure,precipitation,direct_radiation,diffuse_radiation,windspeed_10m,pm10
15.5,50,5.2,15.7,1016.3,988.7,0.0,427.0,99.0,5.0,31.0
15.5,50,5.2,15.7,1016.3,988.7,0.0,427.0,99.0,5.0,31.0
15.5,50,5.2,15.7,1016.3,988.7,0.0,427.0,99.0,5.0,31.0
15.5,50,5.2,15.7,1016.3,988.7,0.0,427.0,99.0,5.0,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.1,47,4.8,16.5,1015.7,988.2,0.0,384.0,96.0,4.6,31.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
16.3,46,4.7,16.9,1015.1,987.7,0.0,298.0,86.0,3.5,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
15.7,51,5.6,16.6,1015.1,987.6,0.0,181.0,69.0,3.2,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
14.2,59,6.4,13.6,1015.3,987.5,0.0,61.0,41.0,4.5,32.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
12.1,66,6.0,10.1,1015.6,987.5,0.0,2.0,4.0,6.5,43.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.9,74,5.5,8.2,1016.2,987.9,0.0,0.0,0.0,5.6,58.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
9.4,78,5.7,6.7,1016.4,988.0,0.0,0.0,0.0,6.8,56.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.7,78,5.1,8.0,1017.1,988.8,0.0,0.0,0.0,6.6,53.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
8.2,80,4.9,4.6,1017.5,988.9,0.0,0.0,0.0,9.8,59.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
7.3,83,4.6,5.2,1018.0,989.4,0.0,0.0,0.0,7.6,54.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
6.3,86,4.2,6.3,1018.3,989.8,0.0,0.0,0.0,4.7,47.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.6,88,3.7,6.7,1018.2,989.7,0.0,0.0,0.0,1.3,64.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.5,87,3.5,6.1,1018.4,989.8,0.0,0.0,0.0,3.5,53.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
5.4,86,3.3,5.1,1018.0,989.4,0.0,0.0,0.0,4.0,43.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.9,87,2.9,2.9,1017.9,989.0,0.0,0.0,0.0,3.0,47.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
4.0,89,2.4,2.2,1018.0,989.0,0.0,0.0,0.0,1.3,43.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
3.2,91,1.8,1.0,1018.0,988.9,0.0,0.0,0.0,1.3,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
2.6,92,1.5,0.7,1018.0,988.9,0.0,0.0,0.0,3.2,49.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
1.9,96,1.4,-0.1,1018.6,989.4,0.0,28.0,29.0,4.0,58.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
5.9,89,4.3,4.2,1018.6,989.8,0.0,115.0,70.0,2.4,49.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
9.3,80,5.9,7.8,1018.6,990.1,0.0,234.0,91.0,2.4,38.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
11.8,70,6.4,10.1,1018.2,990.0,0.0,352.0,97.0,4.9,46.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.2,64,6.5,11.5,1017.3,989.3,0.0,408.0,104.0,8.0,43.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
13.9,61,6.5,12.5,1016.3,988.4,0.0,396.0,105.0,8.6,39.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.4,13.1,1015.4,987.6,0.0,328.0,129.0,9.0,32.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
14.2,59,6.3,13.5,1014.7,987.0,0.0,266.0,109.0,9.4,28.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
13.6,62,6.5,13.0,1014.4,986.6,0.0,111.0,111.0,8.7,34.0
